LID,Smiles
2906,c1(ccc2c(c1)[nH]c(n2)C(=O)c1nc2ccc(cc2[nH]1)C(=N)N)C(=N)N
2907,C(=O)(O)[C@@H]1C[C@@H]([C@@H](NC(=O)C)[C@@H](O1)C(=O)N(C)CCC)N=C(N)N
2908,c1cc(c(N)nc1)OCc1c2ccccc2ccc1
2909,Oc1c(I)cc(Cl)c2cccnc12
2910,[C@H]1([C@@H]([C@H]([C@@H]([C@@H](CO)O1)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](C)O1)N[C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)C(=C1)CO)O)O)O)O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O
2911,c1(ccc(c(c1)OC)O)C(=O)OC
2912,O=C(NC)[C@H](Cc1cc2ccccc2cc1)N1CCC(=O)N([C@@H](CC(C)C)C1=O)Cc1cc2ccccc2nc1
2913,c1cc(ccc1C(=O)NCc1c(cc(cc1F)F)F)S(=O)(=O)N
2914,N(C(=O)c1c2ccccc2n[nH]1)c1ccc(cc1)S(=O)(=O)N
2915,c1(c2n(nc1)c(cc(n2)c1c(cccc1F)F)NCc1cnc(nc1)N)CC
2916,c1ccccc1NC(=O)CCCCCCC(=O)C(F)(F)F
2917,O=C(O)C[C@H](O)C[C@H](O)CC[C@H]1[C@H](C=CC2=C[C@@H](C[C@H](OC(=O)C(CC)(C)C)[C@H]12)C)C
2918,o1c(C(=O)O)ccc1c1c(ccc(c1)Cl)Cl
2919,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)c1ncnc2[nH]cnc12
2920,O=C(O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)O
2921,O=C(O)Cc1cc(c(Oc2ccc(O)c(c2)C(C)C)c(c1)Cl)Cl
2922,C1=C2C(=CC=C2)C=C[C@H]1S(=O)(=O)N
2923,N1(CN(c2c(=O)nc(N)[nH]c12)C)[C@@H]1O[C@H](CO)[C@H]([C@H]1O)O
2924,O=S(=O)(NC(=O)NCCS)c1ccc(N)cc1
2925,C(S(=O)(=O)N[C@H](C(=O)N1[C@H](C(=O)NCCCCN=C(N)N)CCC1)CC(C)C)c1ccccc1
2926,[O-]C(=O)CCCCc(cc1)n(c12)[B-](F)(F)n3c(C2)ccc3CCCCCCCC
2927,OP(=O)(O)OC[C@H]1O[C@]2([C@@H]([C@@H]1O)O)NC(=O)N(C2=O)CCC[C@H](C(=O)O)N(O)CO
2928,c1cccc2nnc(c(c12)NCCC(c1ccccc1)c1ccccc1)C#N
2929,c1ccccc1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCC)CNNC[C@H](CCCC)C(=O)N[C@@H](CCCCN)C(=O)Nc1ccccc1
2930,ONC(=O)CC1(CCOCC1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)Cl
2931,c1(nncc2c1cccc2)NN
2932,c1ccccc1CNC(=N)C
2933,c1cc(Br)ccc1C(=O)N/N=C/c1cc(Br)c(O)c(Br)c1O
2934,O[C@H](N)Cc1ccc(OC)cc1
2935,N[C@@H](C)Cc1ccccc1
2936,C(C(=O)O)(Cl)Cl
2937,O=c1n(CC=C)c(=O)c2c(n1CCCC)nc([nH]2)Cc1ccc(cc1)NC(=O)C
2938,c1(nc(nc(c1c1ccc2c(c1)N(C(=O)C(O2)(C)C)CCCOC)CC)N)N
2940,CC(O1)(C)C(=O)Nc(c12)nc(cc2)Nc3c(F)cnc(n3)Nc(cc4OC)cc(OC)c4OC
2941,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O
2942,O=C1NC(=O)c2c1c1c(CCO)cn(C)c1cc2c1ccccc1Cl
2943,O=c1c2c(O)cc(O)cc2oc(c1)c1cc(O)c(O)c(c1)O
2944,C12=C/C(=N\C(=O)C(=O)O)/C(=CC1=CC=N2)C(=O)O
2945,[C@@H]12C(=NC(=C1)C(=O)NCCOCCOCCNC(=O)C1=NC3=CC=C(CC3=C1)Cl)C=CC(=C2)Cl
2946,O=S(=O)(N)c1ccc(cc1)c1oc(cc1)/C=C\1/SC(=O)NC1=O
2947,c1(ccc(cc1)Cl)C(=O)NCCc1ccc(cc1)OC(C)(C)C(=O)O
2948,C1(=O)[C@H](C(=CCN1C)O)C(=O)/C(=C/C=C/C=C/[C@@H]1[C@@H]([C@@H]([C@H]([C@@H]([C@@H](/C(=C/C=C/CNC(=O)[C@@H](CC)[C@]2(O)[C@H](O)[C@H](O)C(C)(C)[C@@H](O2)/C=C/C=C\C)/C)OC)C)O1)O)O)/C
2949,C(=O)(Cc1cc(N(=O)=O)ccc1)O
2950,c12ccncc1cccc2N
2951,c1(ccccc1)CO[C@H]([C@@H](C[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2c(cccc2)C[C@H]1O)O)C(=O)N[C@H]1c2c(cccc2)C[C@H]1O
2952,n1cc(nc(c1)n1cc(cc1)CC(=O)O)n1c2c(cn1)ccc(c2)NC(C)C
2953,CS(=O)(=O)Nc(ccc1)cc1Nc(n2)nccc2Nc3c(Cl)ccc(c34)OCO4
2954,O=C1C2=C(C(=C3[C@@H]1[C@@H](C(=O)OC)[C@](C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@H](O)[C@@H](O1)C)(CC)O)O)C(=O)c1c(OC)cccc1C2=O
2955,c1cc(c(cc1NC(=O)[C@](O)(C)COc1ccc(cc1)C#N)C(F)(F)F)C#N
2956,C(=O)(O)[C@H](Cc1ccccc1)O[P@](=O)(O)[C@H](C)NC(=O)[C@H](C)NC(=O)OCc1ccccc1
2957,c1(ccc(cc1)S(=O)(=O)NCC(=O)O)N1CCC(CC1)c1ccccc1
2958,CC(=CCn1c2-c(c(N)nc1)ncn2)C
2959,c12c(cc(cc1n(c(=O)nc2)c1c(cccc1Cl)Cl)N1CCNCC1)c1ccc(cc1F)F
2960,OC(=O)c1c2c(c3CCCCCc3n2Cc2cc(C(=O)N)ccc2)ccc1
2961,c1ccccc1CN1CCC(CC1)NC(=O)CCCS
2962,O=C1O[C@@H]([C@H](/C=C/[C@@H](C[C@@H]([C@H](CC[C@H](C[C@@H]([C@H]([C@H]2CC(=CC(=O)O2)C[C@@H](C/C(=C/C=C/1)/C)OC)C)OC)OC)C)OC)OC)C)[C@@H](C)[C@@H](OC)[C@@H](C)CCC(=O)[C@H](C)[C@H](OC)CCCN(C)C=O
2963,NC(=O)[C@@]1([C@H](O)[C@H]([C@@H]([C@@H](CO)O1)O)O)NC(=O)OC
2964,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O
2965,C(=O)(CNC1CCCCCCC1)N1[C@H](C(=O)NCc2ccc(C(=N)N)cc2)CC=C1
2966,c12c(cc3c(c1)[C@H]([C@@H]1[C@@H]([C@@H]3c3cc(c(c(c3)OC)O)OC)C(=O)OC1)O[C@@H]1O[C@H]3[C@H]([C@@H]([C@H]1O)O)O[C@@H](OC3)c1sccc1)OCO2
2967,c1cc(ccc1)c1ccc(n1CC(=O)N=C(N)N)c1ccccc1
2968,N[C@@H](C(=O)O)CCC(=O)N
2969,S(=O)(=O)(N)c1ccc(cc1)CCN1[C@H](C=C(C=C1C)C)C
2970,O=C(NCC1CC1)c1ccc(cc1)c1c(C)ccc(c1)c1nnc(o1)C
2971,N1(c2ccc(cc2)S(=O)(=O)N[C@@H](CC2=c3c(=NC2)cccc3)C(=O)O)CC[C@H](CC1)c1ccccc1
2972,c12c(S(=O)(=O)N([C@H](C1=O)C(=O)Nc1noc(c1)C)C)cccc2
2973,O=C(O)c1cccc2c3CCCCc3n(c12)Cc1ccccc1
2974,c1cc(cc2C3(COc12)CCN(CC3)C(=O)c1c2c(c(s1)SC)cccc2)CN
2975,c1c(ccc(c1O)Oc1ccc(cc1)Cl)Cl
2976,c1(ncc(cc1)C#N)NC(=S)NCCc1nccc(c1F)OCC
2977,COc1ccc(OC)cc1Cc1nc2c(N)ncnc2n1CCCC
2978,c1c(Br)c(O)c(Br)cc1/C=C/c1ccccc1
2979,O=C1C=C(CO1)[C@H]1CC[C@]2([C@@]1(CC[C@H]1[C@H]2CC[C@H]2[C@@]1(CC[C@@H](C2)O)C)C)O
2980,OC(=O)CCC(=O)N[C@@H](C(=O)O)CCSC
2981,c1ccc2nc(N)[nH]c(=O)c2c1
2982,O=C(O)[C@H](O)[C@H](O)COP(=O)(O)O
2983,[C@@H]1([C@@H]([C@@H]([C@@H]([C@@H](CO)O1)O)O)NC(=O)C)O[C@H]1[C@H]([C@H]([C@@H](O[C@@H]1CO)O[C@H]1[C@@H]([C@@H]2[C@H]([C@@H]1CO)OC(=N2)N(C)C)O)NC(=O)C)O
2984,CC1=NN=C[C@H]1c1ccc(CCN)cc1
2985,CC(=O)Nc1ccc(cc1)OC[C@@](O)(C)C(=O)Nc1cc(c(cc1)N(=O)=O)C(F)(F)F
2986,c1(cc(CN2C(=O)CCCO2)c(F)c(c1Nc1ccc(cc1F)I)F)C(=O)NOCCO
2987,c1c(c(ccc1)CC(=O)Nc1cc(c(c(c1)C)S(=O)(=O)NCC(=O)O)C)C
2988,C1CC1c2cc([nH]n2)Nc3ccnc(n3)Nc(cc4)cc(c45)[nH]cn5
2989,[C@@H]1(N(CCC1)C(=O)C(=O)C(C)(C)CC)C(=O)OCCCc1cccnc1
2990,Ic1c2c(ncnc2N)n(n1)[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O
2991,CCCn1nc(c2c1c(C(F)(F)F)ccc2)c1ccc(O)cc1O
2992,O=c1n(C)c2c3c(OCO3)ccc2c(c1)OC
2993,c1c2c(cc(c1)C)c(c[nH]2)C[C@H](C(=O)O)NS(=O)(=O)c1ccc(cc1)OCC#C
2994,Clc1cc2nc3C[C@H]4C=C(C[C@@H](c3c(N)c2cc1)C4)CC
2995,CC(C)Oc1cccc(NC(=O)c2cc(Cl)c(OCCN)c(Cl)c2)c1
2996,O[C@H]1C[C@@H](C(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](OCCCC(O)(CC)CC)C)C)/C1)O
2997,Cc1oc(nn1)c1ccc(c(c1)C)c1cc(C(=O)NC2CC2)ccc1C
2998,c1cc(ccc1CC(=O)NC(=O)Nc1ccc(c(c1)F)Oc1ccnc(c1)N)F
2999,N[C@@H](C(=O)O)CCC(=O)N[C@H](C(=O)NCC(=O)NCCCNCCCCN)CSSC[C@@H](C(=O)NCC(=O)NCCCNCCCCN)NC(=O)CC[C@H](C(=O)O)N
3000,c1c(NC(=O)c2cc(NC=O)cn2C)cn(C)c1C(=O)Nc1nc(C(=O)NCCCN(C)C)c(C(C)C)s1
3001,c1(c(c2ccn[nH]2)cc(C(=O)Nc2ccc(cc2)OC(F)(F)Cl)cn1)N1C[C@@H](CC1)O
3002,[C@@H]1(C(=O)O[C@@H]2C(=C1O)CCCCCC2)[C@H](c1ccccc1)CC
3003,CN(C)S(=O)(=O)c1cc2c(cc1)NC(=O)/C/2=C\c1cc2CCCCc2[nH]1
3004,N[C@H](C(=O)O)Cc1cccs1
3005,C1CC1C(=O)Nc2cc(ccc2)Nc(n3)nccc3Nc(cc4C(F)(F)F)ccc4
3006,CC(C)c1cc(C(=O)n2cc3ccc(CN4CCN(C)CC4)cc3c2)c(O)cc1O
3007,[C@H]1(C(=NC(=O)C(=C1)C=N)C)c1ccncc1
3008,n1cnc2c(nc[nH]2)c1c1ccc(CNC)cc1
3009,n1cc(ccc1)C=O
3010,c12c(cnc(n1)N)n(cn2)[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
3011,O=C(O)CO/N=C\1/C(=Nc2ccccc12)[C@@H]1C(=O)Nc2ccccc12
3012,Brc1cc(ccc1)c1cc(n2nccc2n1)NCc1ccncc1
3013,C(=O)(O)[C@@H](N)CCC(=O)N[C@@H](CSC(=O)N(O)c1ccc(cc1)I)C(=O)NCC(=O)O
3014,c1(S(=O)(=O)N)cc2[C@H](CN(CCOC)S(=O)(=O)c2s1)NCC
3015,c12c(CCCC1)c(p(c2c1ncccc1)c1ccccc1)c1ncccc1
3016,C1C[C@@H]2[C@](CC[C@@H]3[C@]4(CCC(=O)C=C4C[C@H]([C@@H]23)SC(=O)C)C)([C@@]21CCC(=O)O2)C
3017,O=[P@](O)(O[C@H](c1ccccc1)C)Cc1ccc(NC(=O)C)cc1
3018,O=C1Nc2ccccc2[C@@H]1C1=Nc2ccccc2/C/1=N\OCC[C@H](O)CO
3019,[C@H]12C[C@H](C[C@H](CC1)N2C)OC(=O)[C@@H](c1ccccc1)O
3020,c1cc(O)ccc1I
3021,O=C1N(CC=C1)C(=O)c1ccc(OC)cc1
3022,[C@]123[C@@H](C[C@]4([C@H]([C@@H]2[C@@H](CC2=CC(=O)CC[C@]32C)C(=O)OC)CC[C@]24CCC(=O)O2)C)O1
3023,O=C(N)c1cnc2c(cc(S(=O)(=O)c3cc(C(=O)N(C)C)ccc3)cc2C)c1Nc1cc(ccc1)OC
3024,NCc1sc(cc1)c1sccc1
3025,[Cu](n1ccnc1)n1ccnc1.O
3026,CC(=CCCN(CCO[P@@](=O)(OP(=O)(O)O)O)C)C
3027,c1cc(ccc1C(=O)NCc1ccccc1)S(=O)(=O)N
3028,N([C@@H](CC(C)C)C=O)C(=O)c1occc1
3029,C1(NC(=O)NCCCCCC(=O)O)CCCCC1
3030,c1cc(Cl)ccc1O[C@H](C(=O)O)Cc1ccccc1
3031,c1c(c(cc(c1Br)OC)CC(=O)N[C@H]1N=C([C@H](C(=C1)N)C#N)OCC)OC
3032,N(=C)CC
3033,NC(=O)N[C@H](CCSC)C(=O)O
3034,[N@]1(C[C@@H](N(S(=O)(=O)c2ccc(cc2)C(F)(F)F)CC1)C(=O)NCc1ccc(c(c1)F)OC(F)(F)F)[C@@H]1SC2=CN=C(NC2=N1)C1CC1
3035,C(n1c(=O)[nH]c(=O)c2c1CCC2)[C@@H](C(=O)O)N
3036,OC(=O)[C@@H](OCC)Cc1ccc(OCCN2c3c(Oc4c2cccc4)cccc3)cc1
3037,OC(=O)CNC(=O)CC1=c2c(=NC1)cccc2
3038,C(C[SnH](CCCC)CCCC)CC
3039,n1cnc2c(c1N)ncn2[C@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@H](O1)CO[P@](=O)(O)O[P@@](=O)(O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCC[C@H](F)C(=O)O
3040,C1CCCC2=C1Nc1ccccc1[C@@H]2NCc1ccccc1
3041,NC(=N)c1ccc(cc1)NCc1nc2c(n1C)ccc(c2)C1(CC1)/C(=N\OCC(=O)OCC)/c1ncccc1
3042,[C@]12([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)NC(=O)NC2=O
3043,c12c(cc(cc2)[C@H]2CN(Cc3ccccc3)C(=O)CO2)CS(=O)(=O)N1C
3044,N(NC(=O)c1cc(c(cc1)O)O)Cc1c(OC)ccc2ccccc12
3045,C1[C@H](O)[C@@H](CF)O[C@H]1n1cnc2c1ncnc2N
3046,CC[Se]C(=N)N
3047,C(=O)(N)CN
3048,Clc1ccc(cc1)NC(=O)c1c(cccc1)NCc1ccncc1
3049,c12[C@@H]([C@H]([C@H]([C@@H](CO)n2nnn1)O)O)O
3050,N(S(=O)(=O)C)C[C@@H](c1ccc(cc1)c1ccc(cc1)[C@@H](C)CNS(=O)(=O)C)C
3051,O(C1=C2CC=CC=C2N=C1)S(O)(O)O
3052,CNC(=N)NCCC[C@@H](C(=O)O)N
3053,n1(cnc2c(=N)nc(N)[nH]c12)C[C@H](C)OCP(=O)(O)O
3054,OP(=O)(O)OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c(NCC=C(C)C)ncnc12
3055,c1(c(cc(C(=O)NC)cc1)Nc1c2c(ncn1)n(c1ccccc1)nc2)C
3056,CC(C)NCCCn1c2ncnc(N)c2nc1Sc1cc2OCOc2cc1I
3057,O(c1ccc2c(c1C(=O)N[C@@H]1C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]13)cccc2)CC
3058,O=S(=O)(c1ccc(cc1)Nc1n2c(nc(c1)Cl)ccn2)C
3059,c1(ccc(cc1)c1cc2c(o1)c(cc(c2)O)C#N)O
3060,Oc1c(O)cc(cc1)[C@H]1Oc2c(C[C@@H]1O)c(O)cc(c2)O
3061,Oc1ccc(cc1)/C=N/O
3062,N(C(=O)Nc1ccc(cc1)c1cn2c(n1)sc1c2ccc(c1)OCCN1CCOCC1)c1noc(c1)C(C)(C)C
3063,O=C(N[C@@H](CS)C(=O)NCC(=O)O)OCc1ccccc1
3064,c1(ccc2c(c1)nccc2Nc1ccc(c(c1)CN(CC)CC)O)Cl
3065,c1(cccc(c2cc(N3C[C@@H]([C@H](CC3)c3c(F)cc(F)c(F)c3)N)ncn2)c1)S(=O)(=O)C
3066,C(=O)(O)c1cc(NC(=O)CN)c(NC(=O)C)cc1
3067,C(=O)(O)C[C@H](CCCCCC(=O)O)[C@H](C)N
3068,C(=O)(O)C(C)(C)Oc1ccc(cc1)CC(=O)Nc1cc(cc(c1)C)C
3069,C([C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCC)N(C=O)O
3070,[C@H]1([C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O[C@H]1[C@@H](C[C@H](O)O[C@@H]1CO)O
3071,c1(c(cc2c(c1)C(=O)[C@@H](C2)CC1CCN(CC1)Cc1ccccc1)OC)OC
3072,c1c2n(c(cc1)[C@H]1CC[C@H]([C@@H]([C@@H](C(=O)N3C[C@H](C=C3)F)N)C(=O)N(C)C)CC1)ncn2
3073,NCCCC(=O)Nc1ccc(cc1)OCc1ccccc1
3074,O=C1NC(=O)CN(C1)C[C@H](C)N1CC(=O)NC(=O)C1
3075,C(CCO)CC(CCCCO)CCO
3076,O=C(c1c(F)c(NS(=O)(=O)CC)ccc1F)C1=CN=C2C1=C[C@@H](C=N2)c1cnccc1
3077,c1cccc2c1c1c(-c3c(C1=O)cccc3)n(c2=O)CCCC(=O)O
3078,O=C1N=Cc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@@]1([C@H](OC)[C@H](N(C)C(=O)c2ccccc2)C[C@H]3O1)C
3079,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC/C/2=C\C=C/1\C[C@@H](O)CC[C@@H]1C
3080,C(=C\CCCCCCCCCCCCC)/[C@@H](O)[C@@H](N)CO
3081,c1n(cnc1C(=O)N)[C@@H]([C@@H](O)C)CCc1cccc(c1Cl)Cl
3082,c1(c2c(ncn1)n(cn2)[C@H](CCCCCC)[C@@H](O)C)N
3083,c1ccnc2c(NC[C@H](CN)O)ccc(c12)N(=O)=O
3084,O=C(NO)/C=C/c1ccc(Cl)cc1
3085,[Hg](I)I
3086,c1(cc2c(cc1)cc(cc2)C(=N)N)[C@H]1[C@H](c2ccccc2)C1
3087,CS(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(ccc2)Cl)ccc1
3088,Clc1c(c(ccc1C#N)N1C(=O)N2[C@@H]([C@@H](CC2)O)C1=O)C
3089,O=c1c(C)c([nH]c(=O)[nH]1)CCCO
3090,c1cc(c(c(c1)F)S(=O)(=O)N)F
3091,c1cc(c(cc1C(=O)NOC)Nc1c2c(c(cn2ncn1)C(=O)NCC)C)C
3092,O=c1[nH]c(=O)cc(CC(=O)O)[nH]1
3093,O=C(CCCCCC)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCC
3094,CCCCn1c2ncnc(c2nc1Cc1cccc(c1)OC)N
3095,c1(c(cccc1)C(=O)O)/N=N/c1ccc(c2ccccc12)O
3096,c1(ccc(cc1)OC)c1ccc(cc1)S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O
3097,c1(ccc2c(c1)O[C@@H](CC2=O)c1ccc(cc1)O)O
3098,C12=C[C@@H](C=CC2=NN=C1N)c1ccccc1
3099,c1(ccc2c(c1)[nH]c(n2)c1cc(OC(F)(F)F)ccc1O)C(=N)N
3100,c1(ccc(cc1)N(=O)=O)CNC(=O)CCCC(=O)NCC(=O)O
3101,[C@@H]1([C@@H]([C@H]([C@@H]([C@@H](C)O1)N[C@@H]1[C@@H]([C@H]([C@H](C(=C1)CO)O)O)O)O)O)O
3102,c1c(C)nc(N)c(c1)CN1CSC(=C1C)CCO[P@@](=O)(O)OP(=O)(O)O
3103,P(=O)(O)(O)OC[C@H]1O[C@H](C[C@@H]1O)n1c(=O)[nH]c(=O)c(CO)c1
3104,c1ccc2c(c1)cccc2/C=C\1/C(=C(C(=O)O1)c1ccc(cc1)Cl)O
3106,c1(N2CCN([C@@H](CC2)C)C(=O)c2c(n3nccn3)ccc(c2)C)oc2c(n1)cc(Cl)cc2
3107,C#CCCCn1c2nc(nc(c2nc1Cc1c(OC)ccc(c1)OC)N)F
3108,c1c(cc(cc1)O)[C@@H]1NC(=S)NC(=C1C(=O)OCC)C
3109,Fc1ccc(cc1)CSC[C@@H](C(=O)O)NC(=O)N[C@H](C(=O)O)CCC(=O)O
3110,C(O)[C@@H](N)Cc1ccccc1
3111,C(=O)(c1ccc(cc1)N(=O)=O)N[C@H](C(=O)N1[C@H](C(=O)NCCCCN=C(N)N)CCC1)CC(C)C
3112,c1cc2c(cc1NCCN1CCOCC1)c(no2)c1cc(c(cc1O)O)Cl
3113,N1[C@H](C(=O)c2nnc(o2)C(C)(C)C)CCC1
3114,c1(c(c(c2nc([nH]c2c1Br)N(C)C)Br)Br)Br
3115,N1(CCC(O)(CC1)c1ccc(Cl)cc1)CCCC1(c2ccc(F)cc2)SCCS1
3116,n1(c2c(c(c1)CNCC1CCCCC1)cccc2)c1ccc(cc1)C
3117,C([C@@H]([C@@H]([C@H]([C@H](C)O)O)O)O)O
3118,c1c(c2c(cc1)c(=O)[nH]c(n2)CCCN1CC=C(CC1)c1ccc(cc1)F)C
3119,O=C(O)[C@H](O)[C@@H](O)COP(=O)(O)O
3120,C1CCCCCC1CC1=Cc2c(S1(=O)=O)cc(cc2)OS(O)(O)N
3121,c1n(ccn1)c1ccc(cc1)c1ccc(n1c1c(cc(cc1)C(=O)N)C)CCC(=O)O
3122,C=C1C2=CC(=O)C=C[C@@]2([C@@H]2[C@@H](C1)[C@H]1[C@](CC2)(C(=O)CC1)C)C
3123,n1c(C(F)(F)F)nc(N)c(c1)C
3124,c12ccccc1c1C(=O)N(CC(=O)O)S(=O)(=O)c1c(C(=O)OCC(=O)O)c2
3125,[C@@H]1(C[C@@H]([C@H](CC1)O)O)C(=O)O
3126,c1cc(cc2c1cccc2)S(=O)(=O)NCCOP(=O)(O)O
3127,c1(c(O)c(O)ccc1)c1c(cccc1Cl)Cl
3128,c1(cccc(c1)C1=C(N=NC1)C1=CN=C(C1)C(=O)NCc1ccccc1)Cl
3129,O=C(NC1=C(N=NC1)c1nc2ccccc2[nH]1)c1ccccc1
3130,N#Cc1cnn(c1N)c1ccc(Cl)cc1
3131,OS(Oc1cc2c(cc1)[C@@H]1[C@@H](CC2)[C@H]2[C@@](CC1)(C)C(=O)N(C(=O)C2)Cc1cccnc1)(O)N
3132,c1(S(=O)(=O)N)sc2c([C@@H](CN(S2(=O)=O)c2cc(ccc2)OC)NC)c1
3133,N#CCc1ccc(cc1)Nc(nc(c23)cccc3)nc2Nc(n[nH]4)cc4C5CC5
3134,CC(NC(=O)c1ccc2c(n3c(-c4c(cccc4)OCC3)c2C2CCCCC2)c1)(C(=O)O)C
3135,N[C@H](C(=O)CCl)Cc1ccccc1
3136,c1cc(ccc1[C@@H](C(=O)O)NC1=NC(=O)/C(=C/c2ccc(o2)CC)/S1)F
3137,S(=O)(=O)(N(CC)CC)c1c(Br)ccc(C(=O)Nc2ccccc2C(=O)O)c1
3138,c1c2c(cc(c1OC(F)F)OC(F)F)cc([C@](C1=NN=NC1)(C(C)C)O)cc2
3139,N[C@H](C(=O)O)CCCNC(=N)NCC=C
3140,C1(=O)OCC/C=C/CCCC(=O)Cc2c1c(cc(c2Cl)O)O
3141,OCCOCn1c(=O)[nH]c(=O)c(c1)Sc1ccccc1
3142,COC(C)(C)CCC[C@H](C)CCC/C(=C/C(=O)O)/C
3143,Cc1nccn1CCCCc1ccc(cc1)CC(=O)N[C@H](C(=O)N[C@H](C(=O)NCCC1CCCCC1)CCCCN)CO
3144,c1cc2ccc(Cl)cc2nc1/C=C/c1cc(ccc1)[C@H](SCC1(CC1)CC(=O)O)CCc1ccccc1C(C)(C)O
3145,C1CN(CC1)C(=O)[C@H](C(C)C)N
3146,N[C@H]1CC[C@@H](CC1)NC1=Nc2c(C(C)C)cnn2/C(=N/c2ccc(S(=O)(=O)N(C)C)cc2)/C1
3147,c1cc(c(cc1C(=O)NC)NC(=O)c1cnc(N[C@H](C)CC)s1)C
3148,O=C(O)CC(=O)C[P@](=O)(O)C
3149,P(=O)(O)(O)C(F)(F)c1ccc(cc1)C[C@H](NC(=O)/C(=C/C(=O)O)/NC(=O)Cc1ccc(C(P(=O)(O)O)(F)F)cc1)[C@H](NCCCCC)O
3150,Clc1ccc(cc1)C(=O)N(CCCOC)[C@@H]1CN(CCC1)CCc1ccccc1
3151,OC(=O)C[C@H](O)C[C@H](O)CC[C@@H]1[C@@H]2C(=C[C@@H](C[C@@H]2OC(=O)[C@H](CC)C)C)C=C[C@@H]1C
3152,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)c2n1cc(n2)CNc1ccccc1
3153,N1C(=O)/C(=C\C2=NCC(=C2CCC(=O)O)C)/c2ccccc12
3154,N[C@](C(=O)O)(c1ccc(cc1)C(=O)O)C
3155,C1N(C)C2=CC(=O)C(=O)C=C2[C@@H]1O
3156,c1ccccc1S(=O)(=O)N[C@@H](C(C)C)[P@](=O)(O)C[C@H](C(=O)O)c1cc(ccc1)CN
3157,C(=O)(O)[C@H](CP(=O)(O)O)O
3158,C1(=O)c2cccc3c(ccc(c23)C(c2ccc(cc2)O)(c2ccc(cc2)O)O1)N(=O)=O
3159,CC(/C=C/C(=O)CC)(O)C
3160,c1(ccc2c(c1)O[C@@H](CC2=O)c1ccccc1)O
3161,C(=O)(C1=CN(CC=C1)C)N
3162,c1ccc(cc1C1=C(C(=O)NC1=O)Nc1ccc(c(c1)C(=O)O)Cl)Cl
3163,c12c(O)cccc1O[C@H]([C@@H]1[C@H]2CCC1)[C@H]1C=CC(=O)C=C1
3164,Oc1ccc(cc1)C1=C([C@@H]2C(=N1)N=CC=N2)CCCC
3165,c12c([C@H]3[C@@H]([C@@H](O2)c2ccc(cc2)O)CC(F)(F)C3)cc(cc1)O
3166,CC1(C)O[C@]2([C@@H](O1)[C@@H]1OC(C)(C)O[C@@H]1CO2)COS(O)(O)N
3167,C1(CCCCC1)NC=O
3168,c1cc(ccc1[C@@H](c1ccccc1)CN)Cl
3169,C1=CN=N/C/1=C/1\CC(=NO1)c1ccccc1
3170,c1(cc(C)c(c2cccc(COc3ccc4[C@H](CC(=O)O)COc4c3)c2)c(C)c1)OCCCS(=O)(=O)C
3171,[nH]1c(=O)cc(c2cc(ccc12)N(CC(F)(F)F)CC(F)(F)F)C(F)(F)F
3172,C(=O)(CCCCCCC)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO)O
3173,O=C(N1CCOCC1)[C@H](C)N1CC[C@@H](C1=O)NS(=O)(=O)c1nnc([nH]1)c1ccc(s1)Cl
